Date,Open,High,Low,Close,Adj Close,Volume
2019-11-15,57.889999,58.150002,57.680000,57.790001,57.381630,1647700
2019-11-18,57.680000,57.799999,57.200001,57.779999,57.371700,2205200
2019-11-19,57.990002,58.049999,57.299999,57.549999,57.143322,2103400
2019-11-20,57.330002,57.490002,56.259998,56.830002,56.428417,3125800
2019-11-21,56.849998,57.070000,56.540001,56.590000,56.190109,2125900
2019-11-22,56.810001,57.119999,56.599998,57.009998,56.607140,1530200
2019-11-25,57.200001,57.770000,56.840000,57.560001,57.153255,2076400
2019-11-26,57.779999,57.889999,57.119999,57.590000,57.183044,2665400
2019-11-27,57.669998,57.950001,57.389999,57.750000,57.341911,1627000
2019-11-29,57.750000,57.950001,57.470001,57.639999,57.232689,1098400
2019-12-02,57.599998,57.799999,56.700001,56.720001,56.319195,2977200
2019-12-03,56.200001,56.340000,55.619999,55.930000,55.534775,3669100
2019-12-04,56.080002,56.549999,55.759998,55.779999,55.385830,3379700
2019-12-05,56.049999,56.180000,55.490002,55.529999,55.137600,2791700
2019-12-06,55.820000,56.270000,55.770000,55.939999,55.544704,2257000
2019-12-09,55.810001,55.939999,55.410000,55.470001,55.078026,2553700
2019-12-10,55.290001,55.580002,54.759998,54.910000,54.699482,2785000
2019-12-11,54.540001,54.849998,53.810001,54.000000,53.792969,4881300
2019-12-12,54.459999,55.419998,54.160000,54.490002,54.281094,4054800
2019-12-13,54.340000,54.849998,54.130001,54.150002,53.942398,2705400
2019-12-16,54.549999,54.930000,54.340000,54.349998,54.141628,3293900
2019-12-17,54.299999,55.110001,54.020000,54.180000,53.972279,3965600
2019-12-18,54.349998,54.540001,53.430000,53.599998,53.394501,3930600
2019-12-19,53.509998,54.200001,53.509998,54.080002,53.872665,3833800
2019-12-20,54.279999,54.700001,54.009998,54.630001,54.420555,7819700
2019-12-23,54.810001,56.090000,54.669998,55.250000,55.038177,7845800
2019-12-24,55.270000,55.320000,54.669998,54.939999,54.729366,1326400
2019-12-26,54.939999,55.340000,54.599998,54.900002,54.689522,1930800
2019-12-27,54.970001,55.000000,54.060001,54.320000,54.111744,3348200
2019-12-30,54.320000,54.400002,53.820000,54.080002,53.872665,2696300
2019-12-31,54.040001,54.119999,53.820000,53.980000,53.773045,2881100
2020-01-02,54.380001,54.869999,54.290001,54.840000,54.629749,3713000
2020-01-03,53.599998,54.419998,53.040001,54.349998,54.141628,3536100
2020-01-06,53.689999,54.560001,53.480000,54.130001,53.922474,4200300
2020-01-07,54.330002,54.400002,53.880001,54.290001,54.081860,2997600
2020-01-08,53.680000,54.660000,53.639999,54.369999,54.161549,4103100
2020-01-09,54.500000,54.820000,54.200001,54.299999,54.091820,3850700
2020-01-10,54.349998,54.400002,53.689999,53.939999,53.733200,4051400
2020-01-13,53.939999,54.080002,53.610001,53.990002,53.783009,3958600
2020-01-14,54.580002,55.180000,54.340000,54.490002,54.281094,5007400
2020-01-15,54.290001,55.099998,54.119999,55.029999,54.819019,4097100
2020-01-16,55.380001,55.680000,55.080002,55.299999,55.087986,2950500
2020-01-17,55.410000,55.490002,54.759998,55.009998,54.799095,3999900
2020-01-21,54.630001,55.070000,53.180000,53.540001,53.334736,6753500
2020-01-22,53.900002,54.279999,53.459999,53.480000,53.274963,5303600
2020-01-23,53.000000,55.459999,51.849998,55.400002,55.187603,6784500
2020-01-24,55.610001,56.560001,54.959999,56.549999,56.333191,7995100
2020-01-27,55.230000,56.660000,55.150002,56.250000,56.034344,8275100
2020-01-28,56.590000,57.730000,56.389999,57.599998,57.379166,6242300
2020-01-29,57.750000,58.189999,56.820000,56.889999,56.671890,6666000
2020-01-30,55.310001,56.470001,55.220001,55.830002,55.615955,5129600
2020-01-31,55.619999,55.919998,54.630001,54.980000,54.769211,5552100
2020-02-03,55.410000,55.730000,54.689999,55.220001,55.008293,4071100
2020-02-04,55.990002,56.369999,55.500000,55.680000,55.466530,3619400
2020-02-05,56.430000,57.230000,56.119999,56.950001,56.731659,3162700
2020-02-06,57.380001,58.009998,57.080002,57.720001,57.498711,4332000
2020-02-07,57.459999,57.709999,56.990002,57.259998,57.040470,2703600
2020-02-10,57.200001,57.490002,56.529999,57.419998,57.199856,2882100
2020-02-11,57.820000,58.590000,57.590000,57.930000,57.707905,2848600
2020-02-12,58.270000,58.660000,58.000000,58.480000,58.255795,2234200
2020-02-13,58.060001,58.689999,57.849998,58.540001,58.315563,2401800
2020-02-14,58.680000,58.830002,57.889999,57.970001,57.747749,2481800
2020-02-18,58.000000,58.340000,57.380001,57.599998,57.379166,3086600
2020-02-19,57.680000,57.740002,57.060001,57.110001,56.891048,2135100
2020-02-20,57.040001,57.509998,56.709999,56.939999,56.721699,2924800
2020-02-21,56.529999,56.799999,55.459999,56.529999,56.313271,2324600
2020-02-24,54.869999,54.990002,53.349998,54.110001,53.902550,7538400
2020-02-25,54.410000,54.500000,49.549999,49.660000,49.469608,9351700
2020-02-26,50.090000,50.480000,48.080002,48.900002,48.712524,9286300
2020-02-27,47.150002,49.209999,45.639999,46.630001,46.451225,10355900
2020-02-28,45.070000,46.770000,44.980000,46.189999,46.012913,11854000
2020-03-02,46.540001,47.180000,44.340000,46.950001,46.770000,9043200
2020-03-03,47.540001,48.389999,45.049999,45.209999,45.209999,7338100
2020-03-04,45.889999,47.070000,44.860001,46.930000,46.930000,8990300
2020-03-05,45.060001,45.700001,44.180000,45.250000,45.250000,10774800
2020-03-06,43.560001,46.799999,42.720001,45.730000,45.730000,10708100
2020-03-09,42.889999,45.610001,42.720001,43.619999,43.619999,9602300
2020-03-10,45.279999,45.849998,42.509998,45.560001,45.560001,9366900
2020-03-11,43.990002,44.380001,41.630001,42.490002,42.490002,10508900
2020-03-12,39.330002,40.599998,35.610001,36.070000,36.070000,16353400
2020-03-13,39.189999,41.279999,36.310001,41.279999,41.279999,14308800
2020-03-16,36.500000,39.450001,35.849998,37.520000,37.520000,15849900
2020-03-17,38.209999,40.689999,36.000000,38.250000,38.250000,8133500
2020-03-18,35.779999,36.419998,29.150000,35.150002,35.150002,14219600
2020-03-19,34.650002,35.049999,30.500000,30.860001,30.860001,18052600
2020-03-20,32.060001,33.950001,29.650000,31.940001,31.940001,12617900
2020-03-23,31.690001,34.490002,30.250000,33.730000,33.730000,9616800
2020-03-24,38.200001,39.130001,36.049999,37.660000,37.660000,12803100
2020-03-25,41.520000,41.730000,37.310001,39.400002,39.400002,16346700
2020-03-26,40.900002,43.560001,40.060001,41.230000,41.230000,8986300
2020-03-27,39.840000,40.139999,36.099998,36.380001,36.380001,8297400
2020-03-30,35.520000,37.150002,34.500000,35.099998,35.099998,7443300
2020-03-31,35.270000,37.470001,34.950001,35.610001,35.610001,7794100
2020-04-01,34.049999,34.200001,31.809999,32.040001,32.040001,8545900
2020-04-02,32.110001,32.840000,30.870001,31.500000,31.500000,7853500
2020-04-03,31.330000,31.879999,29.730000,30.540001,30.540001,9915900
2020-04-06,31.790001,31.959999,30.000000,30.700001,30.700001,13833000
2020-04-07,33.840000,35.430000,32.320000,32.770000,32.770000,14036100
2020-04-08,33.560001,34.779999,32.630001,34.299999,34.299999,8923800
2020-04-09,36.299999,37.310001,35.130001,36.470001,36.470001,10383700
2020-04-13,36.720001,36.720001,33.750000,34.259998,34.259998,9067500
2020-04-14,35.169998,36.049999,34.709999,34.779999,34.779999,8712900
